user_id,device_age_days,sim_swap_count_3m,avg_monthly_inflow,inflow_volatility,utility_bill_payment_ratio,airtime_topup_freq_pm,avg_airtime_topup_val,default_within_30_days
user_138207,900,1,110695.8,0.745,0.577,25,37.77,0
user_138208,76,0,32510.95,0.78,0.697,24,96.99,0
user_138209,544,1,3847.07,0.152,0.935,19,90.69,0
user_138210,671,0,111746.81,0.181,0.62,15,115.05,0
user_138211,467,0,26760.24,0.436,0.437,17,270.67,0
user_138212,613,0,30277.38,0.254,0.558,14,83.64,0
user_138213,700,0,26885.91,0.246,0.793,37,59.95,0
user_138214,933,0,41654.96,0.56,0.929,17,61.66,0
user_138215,456,0,23199.76,0.631,0.765,27,48.69,0
user_138216,461,0,13209.55,0.418,0.837,14,162.92,0
user_138217,159,0,2000.79,0.243,0.856,35,358.47,0
user_138218,51,0,6913.9,0.725,0.686,29,36.44,0
user_138219,921,2,15753.49,0.577,0.905,33,42.65,0
user_138220,418,0,7613.17,0.55,0.73,18,69.99,0
user_138221,164,2,9916.36,0.523,0.736,13,94.47,0
user_138222,561,0,3712.78,0.717,0.749,18,68.41,0
user_138223,249,0,60662.41,0.185,0.525,17,115.52,0
user_138224,362,0,3832.3,0.502,0.816,9,70.89,0
user_138225,159,0,3110.55,0.43,0.812,14,116.73,0
user_138226,61,0,15173.67,0.424,0.708,25,286.77,0
user_138227,631,0,16575.09,0.143,0.781,23,83.36,0
user_138228,800,0,13149.58,0.182,0.766,33,143.46,0
user_138229,454,1,8536.7,0.458,0.683,15,38.68,0
user_138230,327,0,40714.89,0.248,0.582,23,137.59,0
user_138231,533,2,8311.29,0.76,0.858,14,56.21,0
user_138232,874,0,7581.08,0.197,0.844,46,108.8,0
user_138233,790,0,45553.63,0.464,0.7,23,169.88,0
user_138234,714,0,34426.53,0.365,0.647,31,141.24,0
user_138235,386,0,11716.42,0.471,0.662,23,102.29,0
user_138236,484,0,6530.73,0.411,0.68,21,106.82,0
user_138237,430,0,4080.09,0.242,0.903,38,102.32,0
user_138238,925,0,26071.16,0.762,0.685,14,52.56,0
user_138239,588,0,21428.09,0.143,0.753,9,199.33,0
user_138240,738,0,3674.41,0.128,0.795,33,104.4,0
user_138241,949,0,22230.2,0.762,0.794,29,240.75,0
user_138242,484,0,36186.43,0.37,0.421,19,181.14,0
user_138243,920,0,2861.7,0.382,0.899,8,44.37,0
user_138244,63,0,9929.94,0.225,0.364,12,42.53,0
user_138245,795,2,9873.01,0.441,0.829,6,74.25,0
user_138246,277,0,26936.12,0.221,0.83,15,50.35,0
user_138247,975,0,3899.4,0.762,0.917,40,111.98,0
user_138248,71,0,4462.67,0.125,0.859,45,52.2,0
user_138249,830,0,9244.01,0.318,0.55,16,77.01,0
user_138250,152,0,30633.99,0.433,0.465,24,129.67,0
user_138251,56,2,66753.98,0.7,0.49,19,27.8,0
user_138252,491,1,13849.18,0.076,0.758,37,63.67,0
user_138253,600,0,4576.34,0.469,0.658,25,58.65,0
user_138254,176,0,36966.38,0.148,0.798,19,129.31,0
user_138255,525,2,4655.54,0.121,0.656,17,69.39,0
user_138256,656,0,8878.12,0.757,0.896,16,48.44,0
user_138257,515,0,22248.74,0.072,0.876,17,165.45,0
user_138258,489,0,2922.77,0.248,0.465,31,110.12,0
user_138259,928,0,11946.66,0.754,0.876,31,205.36,0
user_138260,740,0,9844.9,0.331,0.902,19,44.13,0
user_138261,157,0,45607.92,0.326,0.648,10,48.38,0
user_138262,405,0,13850.32,0.282,0.854,23,245.79,0
user_138263,694,0,34790.29,0.238,0.847,11,216.36,0
user_138264,910,0,3393.53,0.192,0.751,8,127.41,0
user_138265,812,0,14238.92,0.23,0.922,18,65.63,0
user_138266,880,0,19661.15,0.074,0.692,10,34.55,0
user_138267,985,0,4456.82,0.315,0.857,22,110.76,0
user_138268,112,0,30284.39,0.087,0.888,23,61.32,0
user_138269,564,2,33696.8,0.513,0.776,21,62.84,0
user_138270,552,0,18991.62,0.647,0.655,33,108.14,0
user_138271,728,1,13019.09,0.167,0.578,12,62.85,0
user_138272,657,0,19767.18,0.653,0.882,13,100.33,0
user_138273,703,0,7035.86,0.09,0.681,41,130.85,0
user_138274,132,0,3759.98,0.369,0.578,51,68.19,0
user_138275,784,0,14046.12,0.683,0.249,9,102.21,0
user_138276,548,0,11882.17,0.578,0.772,30,80.41,0
user_138277,391,0,10339.58,0.348,0.683,15,67.38,0
user_138278,713,0,5142.37,0.584,0.973,12,44.23,0
user_138279,285,1,5165.8,0.116,0.848,13,85.55,0
user_138280,276,2,65243.71,0.193,0.653,14,112.0,0
user_138281,221,0,41266.1,0.619,0.816,12,227.75,0
user_138282,655,0,6376.19,0.411,0.862,13,35.2,0
user_138283,564,0,2927.1,0.295,0.762,31,190.84,0
user_138284,899,0,7888.08,0.115,0.817,27,100.0,0
user_138285,343,2,29982.2,0.342,0.939,17,59.95,0
user_138286,305,0,5792.64,0.281,0.844,36,62.43,0
user_138287,952,0,64112.36,0.15,0.296,24,52.53,0
user_138288,402,0,5416.29,0.437,0.655,25,201.1,0
user_138289,473,0,14247.1,0.162,0.498,21,184.54,0
user_138290,677,0,74953.22,0.717,0.749,30,39.47,0
user_138291,898,0,4090.64,0.796,0.82,16,71.22,0
user_138292,224,0,5301.84,0.166,0.695,4,39.01,0
user_138293,287,0,15391.05,0.149,0.684,15,70.04,0
user_138294,819,0,25364.62,0.412,0.873,42,32.48,0
user_138295,611,0,20174.66,0.784,0.769,14,79.55,0
user_138296,900,1,15342.99,0.385,0.545,32,64.03,0
user_138297,389,0,10444.76,0.355,0.648,19,71.25,0
user_138298,577,0,25147.37,0.766,0.909,13,65.8,0
user_138299,137,0,4272.85,0.39,0.434,22,69.97,0
user_138300,53,0,6216.06,0.649,0.674,29,98.68,0
user_138301,681,1,25359.86,0.377,0.844,23,169.13,0
user_138302,494,0,6952.5,0.576,0.888,17,152.62,0
user_138303,51,2,4231.36,0.74,0.809,6,55.07,0
user_138304,531,0,29769.29,0.537,0.792,20,46.36,0
user_138305,880,0,23962.89,0.778,0.794,34,54.96,0
user_138306,870,0,17277.88,0.6,0.887,25,52.32,0
user_138307,745,0,18001.91,0.097,0.958,13,97.68,0
user_138308,921,0,18349.1,0.08,0.507,23,107.88,0
user_138309,765,0,21673.24,0.158,0.733,21,140.87,0
user_138310,530,0,7677.41,0.158,0.511,20,117.41,0
user_138311,764,0,32081.08,0.071,0.571,25,68.02,0
user_138312,622,0,6509.52,0.331,0.771,26,50.74,0
user_138313,436,0,10009.3,0.795,0.828,12,69.19,0
user_138314,359,0,12713.52,0.488,0.753,33,54.32,0
user_138315,732,0,26616.09,0.605,0.667,13,108.24,0
user_138316,315,0,10516.0,0.39,0.373,40,70.02,0
user_138317,176,0,12637.06,0.182,0.629,18,102.9,0
user_138318,823,0,30685.76,0.313,0.842,5,76.06,0
user_138319,413,0,125319.89,0.217,0.443,11,62.75,0
user_138320,40,0,25640.62,0.464,0.966,11,55.24,0
user_138321,305,0,7386.36,0.4,0.428,16,76.48,0
user_138322,915,1,3746.14,0.69,0.492,27,141.97,0
user_138323,597,0,19808.41,0.209,0.889,21,162.12,0
user_138324,714,0,19417.35,0.48,0.798,31,183.23,0
user_138325,993,0,12068.56,0.066,0.592,18,80.21,0
user_138326,332,0,21343.76,0.649,0.78,13,62.79,0
user_138327,233,0,2976.75,0.47,0.804,14,103.82,0
user_138328,374,0,79684.88,0.098,0.608,4,77.43,0
user_138329,789,0,11930.33,0.662,0.674,25,66.53,0
user_138330,855,0,14558.7,0.097,0.817,11,59.89,0
user_138331,295,0,13406.88,0.373,0.478,14,86.4,0
user_138332,51,0,13799.93,0.699,0.834,23,187.8,0
user_138333,868,0,24880.39,0.094,0.725,13,60.62,0
user_138334,565,0,3112.6,0.24,0.757,39,150.42,0
user_138335,735,0,40002.31,0.281,0.407,35,95.64,0
user_138336,125,0,8308.15,0.464,0.262,27,153.95,0
user_138337,474,0,16715.45,0.418,0.953,22,79.08,0
user_138338,292,0,2893.52,0.684,0.779,10,105.27,0
user_138339,613,1,12060.74,0.722,0.833,18,162.11,0
user_138340,784,0,27303.57,0.312,0.92,30,54.1,0
user_138341,412,0,7638.99,0.725,0.625,21,94.92,0
user_138342,579,0,8683.28,0.345,0.76,17,47.8,0
user_138343,946,0,17502.65,0.635,0.504,9,60.49,0
user_138344,421,0,3077.04,0.488,0.881,17,54.84,0
user_138345,918,0,9256.9,0.66,0.602,20,121.0,0
user_138346,630,0,24813.85,0.506,0.833,27,56.81,0
user_138347,569,0,18589.7,0.648,0.89,10,46.33,0
user_138348,121,0,13818.43,0.486,0.669,32,61.39,0
user_138349,595,0,15212.23,0.138,0.547,8,138.68,0
user_138350,188,0,6413.57,0.642,0.486,15,201.75,0
user_138351,913,0,46122.26,0.57,0.649,17,59.15,0
user_138352,257,0,86503.33,0.633,0.58,21,82.01,0
user_138353,502,1,4672.51,0.122,0.645,27,57.45,0
user_138354,401,1,3184.67,0.567,0.639,13,283.46,0
user_138355,405,0,4858.61,0.631,0.94,31,176.46,0
user_138356,582,0,7686.84,0.327,0.906,51,146.06,0
user_138357,66,0,20621.5,0.764,0.544,9,80.36,0
user_138358,666,0,13541.31,0.558,0.558,13,54.38,0
user_138359,963,0,2860.81,0.094,0.788,20,119.39,0
user_138360,720,0,12483.09,0.551,0.665,31,51.29,0
user_138361,873,0,15593.79,0.061,0.821,11,64.56,0
user_138362,66,0,4150.18,0.174,0.965,14,119.07,0
user_138363,130,0,3350.02,0.34,0.634,7,124.34,0
user_138364,572,0,10157.14,0.297,0.782,19,63.95,0
user_138365,219,0,24387.26,0.591,0.599,33,42.75,0
user_138366,541,0,4709.44,0.275,0.933,9,49.7,0
user_138367,687,0,4067.55,0.634,0.563,18,125.65,0
user_138368,119,0,29461.97,0.256,0.846,26,47.74,0
user_138369,35,0,6441.02,0.464,0.971,21,90.64,0
user_138370,934,1,3900.6,0.525,0.668,31,141.91,0
user_138371,168,0,37522.7,0.753,0.869,22,73.41,0
user_138372,124,0,9256.07,0.071,0.741,20,333.78,0
user_138373,660,0,10107.29,0.282,0.694,23,123.85,0
user_138374,907,0,53791.87,0.202,0.582,14,53.66,0
user_138375,661,0,20315.66,0.569,0.849,20,77.85,0
user_138376,415,2,38342.94,0.402,0.378,23,234.35,0
user_138377,152,0,7437.02,0.453,0.798,25,74.44,0
user_138378,314,1,15985.34,0.11,0.491,18,66.39,0
user_138379,395,0,11388.98,0.472,0.5,11,88.94,0
user_138380,918,0,106194.99,0.276,0.96,18,181.03,0
user_138381,720,0,11960.83,0.631,0.464,11,124.4,0
user_138382,519,3,19440.37,0.322,0.785,26,52.76,0
user_138383,354,0,5376.03,0.078,0.786,19,178.37,0
user_138384,436,0,4270.08,0.098,0.767,36,192.48,0
user_138385,548,0,3562.33,0.28,0.968,4,65.91,0
user_138386,925,0,14742.83,0.295,0.753,13,91.6,0
user_138387,853,1,33035.62,0.563,0.914,14,90.23,0
user_138388,668,0,33047.83,0.27,0.749,40,63.93,0
user_138389,106,0,3079.43,0.626,0.798,25,179.83,0
user_138390,263,0,25726.91,0.465,0.575,10,69.27,0
user_138391,859,0,33805.03,0.278,0.928,22,53.08,0
user_138392,615,0,26697.58,0.242,0.53,17,69.07,0
user_138393,513,0,2369.5,0.293,0.645,41,73.51,0
user_138394,493,0,20344.96,0.283,0.573,20,31.73,0
user_138395,300,0,8959.84,0.493,0.396,16,152.56,0
user_138396,850,0,21519.93,0.638,0.752,24,58.39,0
user_138397,968,0,11211.53,0.217,0.969,13,66.24,0
user_138398,496,0,18627.51,0.638,0.682,4,144.4,0
user_138399,498,0,6800.01,0.077,0.513,6,53.75,0
user_138400,661,1,4368.07,0.286,0.901,8,97.78,0
user_138401,576,0,40206.95,0.31,0.747,9,159.27,0
user_138402,748,1,21029.84,0.083,0.909,27,55.26,0
user_138403,299,2,45133.68,0.455,0.553,33,288.73,0
user_138404,634,0,26685.13,0.09,0.649,16,38.57,0
user_138405,994,0,5902.89,0.539,0.876,19,226.4,0
user_138406,407,1,20093.33,0.541,0.779,13,189.03,0
user_138407,206,0,14321.72,0.185,0.561,31,49.71,0
user_138408,303,0,6859.94,0.11,0.427,13,52.98,0
user_138409,720,3,32153.76,0.115,0.65,8,176.48,0
user_138410,670,0,24682.77,0.25,0.501,16,188.69,0
user_138411,666,0,4061.81,0.639,0.739,20,155.63,0
user_138412,56,0,14658.65,0.485,0.786,16,134.09,0
user_138413,605,0,23937.73,0.494,0.626,12,80.4,0
user_138414,89,0,4635.8,0.417,0.522,11,139.8,0
user_138415,760,1,74051.62,0.504,0.922,22,45.81,0
user_138416,246,0,15921.31,0.765,0.871,20,41.78,0
user_138417,710,0,31680.5,0.693,0.82,30,63.93,0
user_138418,690,0,13853.15,0.077,0.848,22,91.77,0
user_138419,299,0,7541.79,0.334,0.827,29,188.13,0
user_138420,145,0,29072.17,0.626,0.639,15,45.85,0
user_138421,274,0,10896.69,0.777,0.632,20,65.29,0
user_138422,689,0,15107.09,0.188,0.723,11,68.16,0
user_138423,633,0,14859.59,0.516,0.985,18,103.29,0
user_138424,114,0,2911.67,0.724,0.924,9,77.1,0
user_138425,628,0,8216.92,0.331,0.471,33,85.73,0
user_138426,936,1,8085.75,0.329,0.724,17,105.04,0
user_138427,661,0,2670.32,0.127,0.938,14,80.18,0
user_138428,479,0,3659.32,0.306,0.467,5,93.72,0
user_138429,881,0,14695.31,0.752,0.948,18,144.02,0
user_138430,565,0,7831.16,0.66,0.904,14,107.98,0
user_138431,916,0,12452.48,0.225,0.682,35,105.77,0
user_138432,118,0,11909.85,0.771,0.728,49,44.68,0
user_138433,578,0,17930.58,0.129,0.748,15,118.8,0
user_138434,883,0,30417.65,0.795,0.729,14,120.17,0
user_138435,924,0,5860.16,0.396,0.842,30,98.57,0
user_138436,536,0,8731.38,0.225,0.574,16,84.14,0
user_138437,437,0,14219.49,0.195,0.779,18,93.02,0
user_138438,300,0,22292.04,0.599,0.928,20,103.62,0
user_138439,553,0,9253.9,0.51,0.907,17,128.17,0
user_138440,523,0,6620.89,0.775,0.93,13,87.58,0
user_138441,636,0,18874.77,0.752,0.773,17,53.66,0
user_138442,477,0,18353.87,0.677,0.693,17,58.85,0
user_138443,572,0,23212.67,0.247,0.256,9,70.52,0
user_138444,978,0,12323.13,0.666,0.671,34,124.59,0
user_138445,379,0,3176.37,0.598,0.324,14,129.45,0
user_138446,774,1,15322.82,0.722,0.819,20,195.95,0
user_138447,881,0,7658.67,0.398,0.854,27,102.09,0
user_138448,357,0,94279.15,0.22,0.724,16,93.33,0
user_138449,841,0,15063.67,0.686,0.735,14,48.17,0
user_138450,315,0,10754.86,0.51,0.481,17,76.15,0
user_138451,64,3,23531.53,0.411,0.965,16,239.06,0
user_138452,562,0,59340.67,0.52,0.808,15,88.4,0
user_138453,652,0,12202.84,0.723,0.709,32,118.31,0
user_138454,517,2,8037.57,0.148,0.861,6,95.69,0
user_138455,860,0,11852.0,0.199,0.779,13,57.0,0
user_138456,889,0,19753.09,0.14,0.519,20,50.42,0
user_138457,516,0,18778.31,0.495,0.738,15,51.98,0
user_138458,174,0,22498.77,0.182,0.702,13,72.3,0
user_138459,553,0,16524.53,0.102,0.893,29,98.16,0
user_138460,785,0,48294.03,0.501,0.543,30,57.41,0
user_138461,175,0,8809.52,0.251,0.664,12,52.1,0
user_138462,780,0,2018.7,0.506,0.875,4,86.93,0
user_138463,532,1,4428.3,0.505,0.847,13,175.86,0
user_138464,633,0,2674.47,0.255,0.61,17,57.15,0
user_138465,857,0,4474.35,0.701,0.376,28,72.52,0
user_138466,864,0,5628.49,0.515,0.819,18,140.35,0
user_138467,656,0,6757.9,0.506,0.724,22,67.99,0
user_138468,556,0,2372.69,0.712,0.641,13,190.06,0
user_138469,301,0,6967.04,0.747,0.957,25,141.78,0
user_138470,563,0,4415.53,0.666,0.712,13,74.5,0
user_138471,659,0,3348.71,0.481,0.806,23,113.75,0
user_138472,910,0,15057.38,0.452,0.777,11,57.42,0
user_138473,124,0,5215.61,0.293,0.797,27,140.05,0
user_138474,476,0,3273.44,0.157,0.749,20,81.44,0
user_138475,444,0,4965.53,0.627,0.849,32,51.77,0
user_138476,286,0,32359.97,0.689,0.846,29,67.1,0
user_138477,872,0,13307.29,0.34,0.756,13,105.6,0
user_138478,291,0,13469.23,0.708,0.481,9,48.84,0
user_138479,116,0,6767.11,0.587,0.533,24,61.36,0
user_138480,934,0,12889.43,0.732,0.391,38,70.51,0
user_138481,465,0,21976.89,0.678,0.535,26,44.38,0
user_138482,859,0,15614.37,0.071,0.507,23,118.79,0
user_138483,599,0,13553.68,0.242,0.731,23,135.07,0
user_138484,771,0,8779.02,0.538,0.839,49,52.51,0
user_138485,137,1,16937.63,0.663,0.747,20,59.41,0
user_138486,48,0,31182.83,0.699,0.742,16,81.26,0
user_138487,394,0,5173.45,0.62,0.618,14,123.33,0
user_138488,682,0,28073.68,0.131,0.603,18,60.65,0
user_138489,408,0,11926.99,0.092,0.774,19,91.78,0
user_138490,189,1,60133.97,0.526,0.771,19,105.23,0
user_138491,129,0,6556.21,0.278,0.891,13,72.82,0
user_138492,294,0,3541.13,0.69,0.665,21,71.68,0
user_138493,779,1,4625.55,0.598,0.573,42,42.2,0
user_138494,779,0,2290.29,0.769,0.855,4,63.09,0
user_138495,78,1,8820.12,0.171,0.961,31,191.96,0
user_138496,706,0,7790.26,0.793,0.882,30,108.3,0
user_138497,828,1,17258.55,0.384,0.873,15,89.56,0
user_138498,444,0,4664.77,0.302,0.606,14,72.75,0
user_138499,88,0,23456.23,0.509,0.574,39,66.73,0
user_138500,212,0,7841.78,0.704,0.7,12,266.51,0
user_138501,688,0,33348.55,0.77,0.631,23,52.51,0
user_138502,476,0,5036.08,0.454,0.931,16,43.93,0
user_138503,927,0,25951.72,0.361,0.574,37,54.89,0
user_138504,330,0,5090.94,0.286,0.852,24,136.07,0
user_138505,637,0,2296.59,0.421,0.892,23,99.11,0
user_138506,584,0,2903.23,0.626,0.875,14,166.96,0
user_138507,383,0,27360.21,0.077,0.798,10,116.54,0
user_138508,798,0,13407.99,0.611,0.845,21,87.89,0
user_138509,242,0,7812.72,0.154,0.98,13,81.42,0
user_138510,218,0,17386.89,0.63,0.888,5,68.11,0
user_138511,672,0,9103.53,0.111,0.549,12,71.99,0
user_138512,376,0,27700.06,0.157,0.802,13,193.32,0
user_138513,841,0,22698.81,0.577,0.553,5,87.34,0
user_138514,932,0,11439.95,0.526,0.57,24,135.7,0
user_138515,830,1,2166.77,0.255,0.941,38,178.89,0
user_138516,166,0,12992.15,0.439,0.856,20,109.99,0
user_138517,59,3,9241.44,0.657,0.7,19,48.53,0
user_138518,175,0,15517.31,0.416,0.935,30,115.87,0
user_138519,853,1,4627.99,0.326,0.57,17,89.81,0
user_138520,497,0,18397.69,0.34,0.734,50,97.57,0
user_138521,646,0,5464.33,0.184,0.811,21,122.26,0
user_138522,532,0,60618.16,0.629,0.622,31,98.97,0
user_138523,828,0,27631.97,0.408,0.675,49,33.64,0
user_138524,997,0,4997.97,0.352,0.862,14,94.59,0
user_138525,220,0,13783.04,0.446,0.46,28,83.8,0
user_138526,500,0,11101.76,0.534,0.62,16,136.73,0
user_138527,719,1,26951.19,0.291,0.944,36,116.86,0
user_138528,374,0,22190.71,0.573,0.631,23,154.13,0
user_138529,780,2,7264.12,0.143,0.938,20,149.51,0
user_138530,30,0,8796.43,0.652,0.713,19,77.49,0
user_138531,139,0,2931.13,0.261,0.871,20,80.32,0
user_138532,879,0,14565.89,0.193,0.492,25,144.97,0
user_138533,816,2,23341.44,0.786,0.884,20,22.47,0
user_138534,912,0,10144.07,0.704,0.781,41,137.8,0
user_138535,923,0,45701.22,0.545,0.682,24,122.39,0
user_138536,775,0,4213.56,0.464,0.972,32,232.41,0
user_138537,93,0,35226.45,0.28,0.801,15,71.52,0
user_138538,785,0,2326.65,0.526,0.894,20,85.62,0
user_138539,82,0,38669.98,0.261,0.831,14,79.25,0
user_138540,291,0,7469.93,0.386,0.735,17,104.6,0
user_138541,558,0,3744.29,0.476,0.897,5,121.16,0
user_138542,331,0,70006.41,0.228,0.959,10,102.71,0
user_138543,997,0,22469.07,0.508,0.79,39,82.44,0
user_138544,915,0,13331.77,0.232,0.891,32,120.65,0
user_138545,263,0,9505.88,0.162,0.873,14,264.11,0
user_138546,102,0,6417.41,0.651,0.785,19,58.5,0
user_138547,386,1,15650.77,0.567,0.825,30,98.9,0
user_138548,980,0,10937.81,0.262,0.391,18,132.13,0
user_138549,632,0,12592.64,0.6,0.924,28,132.09,0
user_138550,513,0,11295.55,0.19,0.864,36,92.56,0
user_138551,35,0,17421.94,0.601,0.616,31,89.69,0
user_138552,739,0,40641.98,0.056,0.554,3,146.63,0
user_138553,906,0,47810.72,0.062,0.652,13,45.53,0
user_138554,737,0,29035.43,0.109,0.712,26,70.65,0
user_138555,837,0,6688.79,0.383,0.706,37,26.86,0
user_138556,888,0,6271.91,0.185,0.978,10,124.52,0
user_138557,863,0,14901.98,0.616,0.74,9,64.29,0
user_138558,166,2,57110.65,0.772,0.858,30,63.32,0
user_138559,808,0,14038.71,0.4,0.954,22,312.55,0
user_138560,433,0,3778.71,0.496,0.753,10,142.22,0
user_138561,657,0,32049.42,0.304,0.786,34,239.52,0
user_138562,584,0,22601.42,0.362,0.408,13,113.61,0
user_138563,772,0,6093.09,0.52,0.404,8,141.09,0
user_138564,599,0,16910.3,0.453,0.583,22,114.62,0
user_138565,235,0,5815.84,0.282,0.569,15,199.96,0
user_138566,439,1,10307.13,0.237,0.658,21,91.91,0
user_138567,835,0,6054.04,0.511,0.954,22,88.53,0
user_138568,635,0,15623.88,0.735,0.828,17,102.93,0
user_138569,65,0,7418.23,0.082,0.769,22,25.82,0
user_138570,259,0,4760.4,0.112,0.725,48,273.38,0
user_138571,256,0,2921.75,0.206,0.642,16,140.55,0
user_138572,724,0,16987.01,0.561,0.496,40,113.71,0
user_138573,291,0,15616.54,0.109,0.153,28,109.84,0
user_138574,160,0,5246.79,0.721,0.71,12,116.33,0
user_138575,606,0,2041.9,0.339,0.734,28,89.91,0
user_138576,921,0,4194.9,0.165,0.604,31,43.43,0
user_138577,477,0,7465.65,0.557,0.513,14,90.2,0
user_138578,215,0,13107.81,0.784,0.914,29,123.18,0
user_138579,658,0,34520.79,0.6,0.755,26,76.11,0
user_138580,215,0,5541.48,0.373,0.628,10,64.13,0
user_138581,303,0,5640.58,0.733,0.592,26,99.26,0
user_138582,692,0,29884.88,0.307,0.891,30,55.99,0
user_138583,381,0,12646.29,0.181,0.65,35,121.55,0
user_138584,442,2,19635.8,0.783,0.608,15,110.03,0
user_138585,180,0,8386.8,0.592,0.384,9,122.46,0
user_138586,413,0,29384.26,0.228,0.718,16,46.64,0
user_138587,65,0,10961.52,0.511,0.582,17,136.42,0
user_138588,355,0,36984.63,0.532,0.731,17,76.93,0
user_138589,494,0,9674.52,0.352,0.543,12,94.03,0
user_138590,495,0,26810.89,0.581,0.911,47,53.51,0
user_138591,124,2,2859.42,0.306,0.473,24,42.92,0
user_138592,163,0,19224.4,0.365,0.684,31,49.17,0
user_138593,191,0,4289.01,0.797,0.532,29,94.88,0
user_138594,585,1,36112.33,0.784,0.908,21,206.82,0
user_138595,329,0,52134.57,0.128,0.806,45,139.55,0
user_138596,824,0,7812.77,0.469,0.743,19,133.08,0
user_138597,385,0,14405.8,0.208,0.76,10,186.44,0
user_138598,269,0,9656.33,0.263,0.593,33,102.81,0
user_138599,593,0,16236.74,0.567,0.79,13,116.1,0
user_138600,967,0,8564.69,0.61,0.875,12,113.67,0
user_138601,822,0,27651.53,0.293,0.915,17,51.29,0
user_138602,615,0,2478.05,0.469,0.744,26,116.55,0
user_138603,836,0,22281.72,0.543,0.685,21,103.96,0
user_138604,779,0,2208.96,0.442,0.445,21,163.36,0
user_138605,196,0,51407.72,0.052,0.7,9,80.19,0
user_138606,169,0,2620.9,0.131,0.7,16,164.07,0
user_138607,168,0,25771.33,0.122,0.21,29,67.01,0
user_138608,910,3,20039.98,0.339,0.539,19,119.83,0
user_138609,264,0,31572.39,0.378,0.664,16,102.17,0
user_138610,32,0,4062.68,0.293,0.771,18,86.06,0
user_138611,285,0,8574.59,0.478,0.603,15,51.45,0
user_138612,400,2,3349.11,0.122,0.739,15,88.29,0
user_138613,307,0,7105.6,0.792,0.94,18,89.0,0
user_138614,545,0,16098.98,0.351,0.94,13,113.61,0
user_138615,933,0,54549.45,0.084,0.791,16,62.86,0
user_138616,811,0,6400.57,0.606,0.416,21,151.4,0
user_138617,241,1,8248.49,0.214,0.708,6,78.49,0
user_138618,245,0,9860.56,0.083,0.344,24,283.64,0
user_138619,299,0,2466.93,0.226,0.171,6,178.99,0
user_138620,505,0,19493.64,0.069,0.647,30,196.35,0
user_138621,557,0,4024.98,0.413,0.865,30,80.9,0
user_138622,957,0,33607.1,0.155,0.438,15,97.58,0
user_138623,93,1,10036.96,0.702,0.797,38,26.16,0
user_138624,780,0,33093.53,0.598,0.494,12,132.02,0
user_138625,489,0,21904.35,0.715,0.587,9,41.66,0
user_138626,45,0,24636.85,0.289,0.589,27,55.23,0
user_138627,593,0,9068.89,0.693,0.682,26,274.35,0
user_138628,48,0,27140.94,0.671,0.631,5,275.85,0
user_138629,354,0,14345.55,0.113,0.48,23,72.28,0
user_138630,937,0,4777.17,0.531,0.908,33,123.14,0
user_138631,122,0,35430.5,0.714,0.634,9,57.24,0
user_138632,802,0,9838.51,0.637,0.428,14,56.33,0
user_138633,839,0,36215.81,0.583,0.313,11,190.21,0
user_138634,46,0,14864.51,0.425,0.561,17,83.13,0
user_138635,652,0,2790.75,0.75,0.568,18,86.52,0
user_138636,869,0,25047.29,0.702,0.368,29,50.8,0
user_138637,901,0,2388.26,0.517,0.823,9,109.94,0
user_138638,517,0,3566.34,0.09,0.683,31,86.87,0
user_138639,123,0,8165.88,0.698,0.755,34,112.4,0
user_138640,39,0,16960.09,0.737,0.657,20,159.29,0
user_138641,753,0,10375.79,0.104,0.796,5,171.99,0
user_138642,778,0,9602.62,0.492,0.627,19,132.83,0
user_138643,795,1,10378.34,0.142,0.877,29,59.76,0
user_138644,557,0,4036.83,0.414,0.757,18,61.36,0
user_138645,518,0,20019.82,0.298,0.846,23,72.17,0
user_138646,173,0,5368.11,0.401,0.803,20,114.77,0
user_138647,583,0,10564.23,0.347,0.59,33,82.6,0
user_138648,544,0,54527.65,0.76,0.883,18,59.07,0
user_138649,948,0,41425.04,0.685,0.228,29,127.72,0
user_138650,499,0,23947.94,0.49,0.77,7,66.67,0
user_138651,406,1,34570.77,0.316,0.713,28,123.63,0
user_138652,697,0,19350.4,0.202,0.792,15,94.58,0
user_138653,523,0,27697.54,0.287,0.888,26,131.82,0
user_138654,714,0,6280.84,0.065,0.969,17,63.1,0
